1, 0.125729
2, 0.126372
3, 0.128127
4, 0.130416
5, 0.133206
6, 0.135745
7, 0.138504
8, 0.140134
9, 0.140244
10, 0.142094
11, 0.143708
12, 0.144774
13, 0.145667
14, 0.147407
15, 0.147721
16, 0.149022
17, 0.149962
18, 0.150276
19, 0.151248
20, 0.150981
21, 0.151608
22, 0.152188
23, 0.153568
24, 0.154398
25, 0.15675
26, 0.158725
27, 0.159508
28, 0.161045
29, 0.161421
30, 0.161844
31, 0.160982
32, 0.161264
33, 0.161436
34, 0.162455
35, 0.162988
36, 0.162393
37, 0.163239
38, 0.163772
39, 0.163882
40, 0.164305
41, 0.164509
42, 0.164336
43, 0.164728
44, 0.164979
45, 0.163521
46, 0.163678
47, 0.163944
48, 0.164728
49, 0.165841
50, 0.16628
51, 0.167205
52, 0.169258
53, 0.171296
54, 0.172001
55, 0.172958
56, 0.173882
57, 0.174588
58, 0.1765
59, 0.178538
60, 0.178303
61, 0.178162
62, 0.177237
63, 0.177096
64, 0.175716
65, 0.174823
66, 0.175105
67, 0.175716
68, 0.175199
69, 0.175371
70, 0.172848
71, 0.173616
72, 0.174415
73, 0.173318
74, 0.1744
75, 0.174666
76, 0.176547
77, 0.176249
78, 0.176281
79, 0.177362
80, 0.180372
81, 0.181406
82, 0.18277
83, 0.185309
84, 0.1881
85, 0.19194
86, 0.195357
87, 0.196956
88, 0.201392
89, 0.207537
90, 0.209825
91, 0.213665
92, 0.215625
93, 0.21575
94, 0.215923
95, 0.213932
96, 0.214778
97, 0.215186
98, 0.215139
99, 0.215656
100, 0.216064
101, 0.216565
102, 0.217004
103, 0.217239
104, 0.217067
105, 0.217427
106, 0.219026
107, 0.22155
108, 0.222365
109, 0.2255
110, 0.227914
111, 0.23003
112, 0.232663
113, 0.235751
114, 0.237554
115, 0.240031
116, 0.241645
117, 0.243056
118, 0.243166
119, 0.243761
120, 0.24246
121, 0.244138
122, 0.244012
123, 0.244623
124, 0.245407
125, 0.244749
126, 0.246238
127, 0.24721
128, 0.248182
129, 0.249373
130, 0.24989
131, 0.251646
132, 0.252069
133, 0.253339
134, 0.253621
135, 0.252853
136, 0.25384
137, 0.254295
138, 0.254765
139, 0.254342
140, 0.255533
141, 0.255831
142, 0.254718
143, 0.254985
144, 0.255063
145, 0.252633
146, 0.252869
147, 0.252853
148, 0.253354
149, 0.254013
150, 0.253339
151, 0.253151
152, 0.252367
153, 0.252163
154, 0.251975
155, 0.250408
156, 0.250455
157, 0.248338
158, 0.246802
159, 0.246426
160, 0.245501
161, 0.245392
162, 0.244906
163, 0.244561
164, 0.243354
165, 0.242648
166, 0.241692
167, 0.240924
168, 0.24105
169, 0.240234
170, 0.234341
171, 0.234717
172, 0.233463
173, 0.232977
174, 0.232632
175, 0.232272
176, 0.231378
177, 0.231645
178, 0.230203
179, 0.230108
180, 0.229748
181, 0.229936
182, 0.229764
183, 0.229826
184, 0.229732
185, 0.229544
186, 0.229137
187, 0.228917
188, 0.228729
189, 0.228541
190, 0.22887
191, 0.228165
192, 0.227757
193, 0.227444
194, 0.22771
195, 0.229168
196, 0.230155
197, 0.230422
198, 0.22967
199, 0.229858
200, 0.230406
201, 0.23061
202, 0.231268
203, 0.231362
204, 0.231551
205, 0.232146
206, 0.231143
207, 0.231425
208, 0.231895
209, 0.231582
210, 0.231895
211, 0.232413
212, 0.232397
213, 0.231598
214, 0.231065
215, 0.230877
216, 0.230971
217, 0.230453
218, 0.230328
219, 0.230375
220, 0.22829
221, 0.228713
222, 0.22898
223, 0.229873
224, 0.229278
225, 0.229529
226, 0.229074
227, 0.22934
228, 0.229293
229, 0.229889
230, 0.229858
231, 0.229983
232, 0.230187
233, 0.230924
234, 0.231551
235, 0.23188
236, 0.231676
237, 0.231504
238, 0.230971
239, 0.22956
240, 0.228322
241, 0.227663
242, 0.228133
243, 0.227992
244, 0.2284
245, 0.22456
246, 0.225406
247, 0.226644
248, 0.227773
249, 0.227068
250, 0.227021
251, 0.227083
252, 0.226926
253, 0.226503
254, 0.227099
255, 0.226456
256, 0.226848
257, 0.226942
258, 0.226973
259, 0.227444
260, 0.227428
261, 0.227397
262, 0.227256
263, 0.227459
264, 0.227099
265, 0.227036
266, 0.226817
267, 0.226958
268, 0.226911
269, 0.226926
270, 0.226895
271, 0.226973
272, 0.227068
273, 0.227381
274, 0.227459
275, 0.228541
276, 0.22956
277, 0.23119
278, 0.23235
279, 0.23304
280, 0.234842
281, 0.236958
282, 0.238056
283, 0.240031
284, 0.242288
285, 0.242758
286, 0.242617
287, 0.242006
288, 0.241441
289, 0.240861
290, 0.239984
291, 0.239655
292, 0.238683
293, 0.237774
294, 0.237272
295, 0.234027
296, 0.232632
297, 0.232303
298, 0.230312
299, 0.229387
300, 0.228839
301, 0.228322
302, 0.228102
303, 0.228227
304, 0.228259
305, 0.228133
306, 0.228337
307, 0.228949
308, 0.230093
309, 0.230203
310, 0.230563
311, 0.230955
312, 0.230344
313, 0.229717
314, 0.2305
315, 0.23119
316, 0.231629
317, 0.231707
318, 0.231425
319, 0.230751
320, 0.230767
321, 0.230155
322, 0.23061
323, 0.231331
324, 0.230955
325, 0.231002
326, 0.230532
327, 0.231096
328, 0.231237
329, 0.231566
330, 0.231786
331, 0.231645
332, 0.231425
333, 0.231206
334, 0.2313
335, 0.231472
336, 0.23119
337, 0.230939
338, 0.231268
339, 0.231253
340, 0.232491
341, 0.233494
342, 0.234372
343, 0.234999
344, 0.235579
345, 0.233118
346, 0.234654
347, 0.235469
348, 0.235422
349, 0.235234
350, 0.23514
351, 0.234889
352, 0.232726
353, 0.233055
354, 0.232428
355, 0.233196
356, 0.232742
357, 0.233024
358, 0.233275
359, 0.233024
360, 0.233306
361, 0.233729
362, 0.233714
363, 0.233698
364, 0.23362
365, 0.233526
366, 0.233792
367, 0.234184
368, 0.233463
369, 0.233651
370, 0.234121
371, 0.234153
372, 0.23445
373, 0.235297
374, 0.235501
375, 0.235469
376, 0.235093
377, 0.235266
378, 0.235046
379, 0.234983
