1, 0.117081
2, 0.118448
3, 0.119726
4, 0.122281
5, 0.126082
6, 0.128747
7, 0.131892
8, 0.134840
9, 0.135280
10, 0.137269
11, 0.138358
12, 0.139682
13, 0.140681
14, 0.142383
15, 0.142957
16, 0.144478
17, 0.145091
18, 0.145472
19, 0.146585
20, 0.145401
21, 0.145869
22, 0.146706
23, 0.147980
24, 0.148833
25, 0.151215
26, 0.153102
27, 0.154194
28, 0.155118
29, 0.155704
30, 0.155948
31, 0.155279
32, 0.155885
33, 0.156235
34, 0.156938
35, 0.156989
36, 0.156734
37, 0.157445
38, 0.157606
39, 0.157382
40, 0.157885
41, 0.157728
42, 0.157937
43, 0.158003
44, 0.158377
45, 0.157060
46, 0.157229
47, 0.157669
48, 0.157795
49, 0.158978
50, 0.159371
51, 0.160452
52, 0.162213
53, 0.164505
54, 0.165476
55, 0.166702
56, 0.168200
57, 0.169139
58, 0.171128
59, 0.172775
60, 0.172327
61, 0.171167
62, 0.170711
63, 0.169705
64, 0.168361
65, 0.167429
66, 0.167339
67, 0.168137
68, 0.167704
69, 0.168255
70, 0.166765
71, 0.167634
72, 0.168066
73, 0.167956
74, 0.169060
75, 0.169328
76, 0.171301
77, 0.171108
78, 0.170786
79, 0.172681
80, 0.175589
81, 0.176989
82, 0.178278
83, 0.181639
84, 0.184477
85, 0.188164
86, 0.192657
87, 0.194422
88, 0.199079
89, 0.205078
90, 0.207546
91, 0.211064
92, 0.212405
93, 0.211996
94, 0.211516
95, 0.208214
96, 0.208344
97, 0.208918
98, 0.208714
99, 0.209170
100, 0.209370
101, 0.209681
102, 0.210042
103, 0.210093
104, 0.210066
105, 0.210451
106, 0.211587
107, 0.214555
108, 0.215577
109, 0.218493
110, 0.221559
111, 0.223560
112, 0.226685
113, 0.230399
114, 0.232058
115, 0.235014
116, 0.236901
117, 0.238053
118, 0.238552
119, 0.239035
120, 0.237424
121, 0.239102
122, 0.239212
123, 0.240203
124, 0.240124
125, 0.240490
126, 0.241700
127, 0.242078
128, 0.243725
129, 0.244790
130, 0.245372
131, 0.246975
132, 0.247258
133, 0.248764
134, 0.249735
135, 0.249302
136, 0.249703
137, 0.250065
138, 0.250525
139, 0.250631
140, 0.250898
141, 0.251334
142, 0.250320
143, 0.250674
144, 0.250670
145, 0.248791
146, 0.248862
147, 0.248724
148, 0.248748
149, 0.249279
150, 0.248952
151, 0.248823
152, 0.247722
153, 0.247946
154, 0.247557
155, 0.246413
156, 0.246519
157, 0.244806
158, 0.243170
159, 0.242494
160, 0.241763
161, 0.241158
162, 0.240604
163, 0.239884
164, 0.238784
165, 0.238115
166, 0.237125
167, 0.236814
168, 0.236229
169, 0.235737
170, 0.230820
171, 0.230470
172, 0.229727
173, 0.229094
174, 0.228721
175, 0.227723
176, 0.226913
177, 0.226646
178, 0.225863
179, 0.225486
180, 0.225290
181, 0.225482
182, 0.224606
183, 0.224924
184, 0.224782
185, 0.224444
186, 0.223890
187, 0.223886
188, 0.223937
189, 0.223823
190, 0.223580
191, 0.223399
192, 0.222982
193, 0.222577
194, 0.222483
195, 0.223556
196, 0.224146
197, 0.224629
198, 0.224279
199, 0.224543
200, 0.224881
