1,0.101272,0.130694,0.000865654,8.39201E-05
2,0.10416,0.130694,0.000704053,
3,0.106578,0.130694,0.000581581,
4,0.113397,0.130694,0.000299186,
5,0.120113,0.130694,0.000111958,
6,0.124287,0.130694,4.10496E-05,
7,0.130694,0.130694,0,
8,0.134718,0.144057,8.72169E-05,
9,0.135302,0.144057,7.665E-05,
10,0.137442,0.144057,4.37582E-05,
11,0.139029,0.144057,2.52808E-05,
12,0.140506,0.144057,1.26096E-05,
13,0.142097,0.144057,3.8416E-06,
14,0.144057,0.144057,0,
15,0.144939,0.149982,2.54318E-05,
16,0.146604,0.149982,1.14109E-05,
17,0.147784,0.149982,4.8312E-06,
18,0.148195,0.149982,3.19337E-06,
19,0.1497,0.149982,7.9524E-08,
20,0.14948,0.149982,2.52004E-07,
21,0.149982,0.149982,0,
22,0.151005,0.161452,0.00010914,
23,0.152361,0.161452,8.26463E-05,
24,0.153474,0.161452,6.36485E-05,
25,0.15635,0.161452,2.60304E-05,
26,0.158478,0.161452,8.84468E-06,
27,0.160022,0.161452,2.0449E-06,
28,0.161452,0.161452,0,
29,0.162158,0.163537,1.90164E-06,
30,0.16233,0.163537,1.45685E-06,
31,0.161628,0.163537,3.64428E-06,
32,0.162302,0.163537,1.52522E-06,
33,0.162765,0.163537,5.95984E-07,
34,0.163439,0.163537,9.604E-09,
35,0.163537,0.163537,0,
36,0.16331,0.164732,2.02208E-06,
37,0.164015,0.164732,5.14089E-07,
38,0.164309,0.164732,1.78929E-07,
39,0.164148,0.164732,3.41056E-07,
40,0.164203,0.164732,2.79841E-07,
41,0.164595,0.164732,1.8769E-08,
42,0.164732,0.164732,0,
43,0.164799,0.165673,7.63876E-07,
44,0.164979,0.165673,4.81636E-07,
45,0.164325,0.165673,1.8171E-06,
46,0.164133,0.165673,2.3716E-06,
47,0.164317,0.165673,1.83874E-06,
48,0.164669,0.165673,1.00802E-06,
49,0.165673,0.165673,0,
50,0.165994,0.174227,6.77823E-05,
51,0.167044,0.174227,5.15955E-05,
52,0.168502,0.174227,3.27756E-05,
53,0.170642,0.174227,1.28522E-05,
54,0.171316,0.174227,8.47392E-06,
55,0.172405,0.174227,3.31968E-06,
56,0.174227,0.174227,0,
57,0.174976,0.171774,1.02528E-05,
58,0.176253,0.171774,2.00614E-05,
59,0.177064,0.171774,2.79841E-05,
60,0.176241,0.171774,1.99541E-05,
61,0.174215,0.171774,5.95848E-06,
62,0.173028,0.171774,1.57252E-06,
63,0.171774,0.171774,0,
64,0.17083,0.170888,3.364E-09,
65,0.169317,0.170888,2.46804E-06,
66,0.169082,0.170888,3.26164E-06,
67,0.169662,0.170888,1.50308E-06,
68,0.168964,0.170888,3.70178E-06,
69,0.16967,0.170888,1.48352E-06,
70,0.170888,0.170888,0,
71,0.171512,0.175681,1.73806E-05,
72,0.172385,0.175681,1.08636E-05,
73,0.172632,0.175681,9.2964E-06,
74,0.174035,0.175681,2.70932E-06,
75,0.174231,0.175681,2.1025E-06,
76,0.175125,0.175681,3.09136E-07,
77,0.175681,0.175681,0,
78,0.175951,0.190192,0.000202806,
79,0.177805,0.190192,0.000153438,
80,0.181203,0.190192,8.08021E-05,
81,0.182915,0.190192,5.29547E-05,
82,0.18482,0.190192,2.88584E-05,
83,0.187343,0.190192,8.1168E-06,
84,0.190192,0.190192,0,
85,0.194789,0.221503,0.000713638,
86,0.199691,0.221503,0.000475763,
87,0.201658,0.221503,0.000393824,
